id,accId,title,year,dateText
53648,D26311,"Bothwell Castle, the Donjon from the West",1834,1834
16209,N00123,Landscape with Figures by Moonlight,1826,?exhibited 1826
39523,D12154,Study of a Cloudy Sky,1808,c.1808–18
40259,D12891,"The Rhine under Hammerstein, Looking Downstream from the West Bank",1817,1817
45958,D18605,View from Richmond Hill,1825,c.1825
62625,D35508,Cliffs,1845,1845
41645,D14282,"Five Sketches on Lake Lugano; Including Views of Oria, Albogasio, and Gandria",1819,1819
43136,D15780,"Temple of Apollo, Pompeii",1819,1819
39714,D12346,"Auckland Castle, Bishop Auckland, from the River Gaunless",1817,1817
83551,P79171,Window Shopping Until Two in the Morning,1997,1997
42748,D15392,View of Rome from the Palace of the Caesars on the Palatine Hill,1819,1819
50623,D23286,Blois: A View to the West along the Façade des Loges of the Château,1826,1826
5398,N06193,Three Young Women,1920,1920
37336,D09958,Inscription by Turner: A Note on Print Sales,1813,c.1813
25671,T11558,Lady Fenoulhet,"",date not known
104921,AR01125,A LAST WORD: RUDDER,1999,1999
38593,D11218,"Ravensworth Castle, with Kirby Hill Church",1816,1816
52979,D25642,Composition Study; and a Sketch of a Castle,1830,c.1830–1
20571,P20091,#1,1992,1992
28128,D00713,Three Children Seated on the Ground; Dock Leaves,1793,1793–4
69714,A01584,[title not known],"",date not known
64849,D41103,[printed almanack for 1842],1841,1841
27588,D00172,Dover: Boats and Buildings near Bunker’s Bridge,1793,1793
7188,P07542,[title not known],1981,1981
57993,D30752,"Sketches, Including One of a Castle",1835,1835
59242,D32023,"A Junction of Canals, with the Church of Santa Giustina, and the Campanile of San Francesco della Vigna",1833,1833
12043,P06440,"14. Fotheringhay, Northamptonshire: Medieval Stone",1964,1964
46754,D19401,"Dover, from the Harbour; Also View of Coast from Sea, Bol [Turner]",1825,c.1825
47825,D20474,[title not known],1826,c.1826
46248,D18895,Shipping,1825,1825
56659,D29392,"Harbour, Genoa",1835,c.1835–40
40183,D12815,"(1)-(4) Burg Sterrenberg and Bornhofen; (5) Burg Sterrenberg and Bornhofen, Looking Upstream from the West Bank near Bad Salzig",1817,1817
52668,D25331,Crimson Sunset,1825,c.1825
27267,P78383,[title not known],1967,1967
62390,D35262,"Church, Etc.",1845,1845
9231,T00324,Pisces,1938,1938
26553,P78257,[title not known],1998,1998
11079,P01959,Signs of Death and Decay in the Sky,1969,1969–70
36902,D09523,Lydford Castle and St Petroc’s Church,1814,1814
435,T01127,Rainbow Painting (I),1966,1966
46434,D19081,Buildings on Quay,1825,1825
10206,P06382,Reclining & Standing Figure and Family Group,1973,1973
17004,T05228,Margate,1824,1824
39812,D12444,Prudhoe Castle from the East,1817,1817
11191,P04757,Artificial Sun,1964,1964
14066,T03085,Black Landscape,1939,1939–40
96208,P79584,[no title],2001,"2001, reproduced 2007"
51886,D24549,The Seine at Paris and Rouen,1821,1821
29648,D02245,A Group of Turkeys,1799,1799
14883,N02857,"George IV at St Giles’s, Edinburgh",1822,c.1822
52764,D25427,"A Church Spire, Possibly at Petworth, Grantham or Newark",1828,c.1828–30
45416,D18061,A Light Ship,1823,c.1823–4
88060,T12200,Venus of the Rags,1967,"1967, 1974"
51538,D24201,A Palace; ?Versailles,1832,1832
49499,D22161,Bridgnorth across the River Severn from the East,1831,?1831
43222,D15866,Naples and Vesuvius Seen from Virgil’s Tomb,1819,1819
36187,D08800,"The Ruins of the Holy Ghost Chapel, Basingstoke",1811,1811
52687,D25350,?Dudley,1830,c.1830–2
45592,D18237,"Lighthouse, Etc., at Dunwich [Turner]",1824,c.1824
53850,D26513,"Finlaggan Castle, Islay; and View from Ben Arthur, Argyll, or Sgurr na Stri, Skye",1831,1831
35659,D08270,"Landscape, with Buildings in Mid-Distance",1802,c.1802–10
20182,T06464,Portrait of a Boy (?),1948,c.1948
42432,D15076,"The So-Called Temple of Vesta and Temple of the Sibyl, Tivoli, seen from the Valley",1819,1819
9967,P02598,Friday Night Camden Town,1975,1975
64935,D41237,"Sketches of a Ruined Abbey, a Coast Town, Etc.",1824,1824
10645,N00354,A Dutch Girl (‘The Window’),1829,exhibited 1829
15743,T03956,Eight Forms and Three Circles,1959,1959
55912,D28594,"Kobern, Looking Downstream from the Mühlental to the Niederburg and the Bell-Tower",1839,1839
59073,D31853,"On the Giudecca Canal, with Santa Marta",1840,1840
37888,D10512,Buildings on the Crest of a Hill; ?Rye or Winchelsea,1816,c.1816–19
20981,P77637,"Television Portrait (Jack, Bradford)",1989,1989
6901,P01207,"Green, Orange, Pink",1971,1971
6908,P01214,Grey / Blue on Pink,1971,1971
27902,D00487,A Screen of Trees,1795,c.1795
53532,D26195,"Rhymer’s Glen, Abbotsford",1834,1834
55590,D28271,The Town of Luxembourg and the Buildings of the Rham and Grund from the Porte de Trèves,1839,1839
13719,T03048,Drawing for Left Panel of ‘Resurrection: Tidying’,1944,1944
51797,D24460,"Bridge, with Buildings",1832,1832
10194,P06370,Six Reclining Figures,1963,1963
13222,N06245,Mackerel on a Plate,1951,1951–2
53906,D26569,"Bay and Mountain, ?Camunsunary Bay on Loch Scavaig, Skye",1831,1831
693,P07808,[no title],1982,1982
40897,D13529,Two Views of Firth of Forth from Calton Hill,1818,1818
42781,D15425,"Fragments of Sculpture, ?Rome",1819,1819
45748,D18393,"The River Aire, with Kirkstall in Mid-Distance. In Foreground, Road, and Children at Play [Turner]",1824,c.1824
60994,D33823,"Valley, with Mountains",1830,c.1830–41
37437,D10059,Bow and Stern of Tigre [Turner],1814,1814
24084,T10116,The Publicans’ Race. Semi-Caricature,"",date not known
23770,T09395,Vale of Mawdach,"",date not known
27469,D00053,A Large House with Trees Beyond,1787,c.1787–9
23396,T09138,Rocks at Matlock,"",date not known
51903,D24566,"Study for a View of the Cap de la Hève, Seen from Le Havre",1832,c.1832
2858,A00169,Horse and Barge. Verso: tracing of horse from recto,"",date not known
57910,D30663,"The Pfalz, Kaub and Burg Gutenfels",1835,1835
6546,P02296,Girl at Night,1966,1966
58988,D31768,Mountains. Levico and up to Trento [Turner],1833,1833
41432,D14069,"Three Sketches of Mountains, ?near Mont Cenis",1819,1819
43112,D15756,"Four Views of Pompeii, Including the Bakery of A. Cossius Libanus, and a Street Scene near the House of Pansa",1819,1819
103501,T12879,Projection,2008,2008
45938,D18585,"Views on Seine, One at Montmartre",1821,1821
28346,D00934,"Egglestone Abbey, Presbytery and Canon’s Dorter, with Thorsgill Bridge in the Foreground",1797,1797
38250,D10875,Plompton Rocks from the North,1816,1816
49439,D22101,?The View from Dudley Castle towards Wednesbury,1830,1830
2079,P05560,Dressed Lobster,1980,1980
56052,D28735,A Church; Also Scenes on River,1834,c.1834
83201,P79111,Poster for Worldwide/Haumann Costume Jewellery,1987,1987
32085,D04692,A Mountain Pass; ?St Gotthard,1802,1802
19239,P11285,Untitled,1954,"1954–6, published 1961"
25595,T11274,[title not known],"",date not known
37634,D10257,?The Eddystone Lighthouse in a Storm by Daylight,1813,c.1813
518,P04008,"Mauve, Orange, Yellow, Turquoise on Pale Blue",1970,1970
64310,D40561,"Pontefract: All Saints Church, West End",1797,1797
16225,N00301,Strada Nomentana,1765,c.1765–70
9944,P02575,Shipwreck II,1973,1973
4975,N04234,A Woman Reading a Newspaper,1891,1891
35547,D08158,Norham Castle on the Tweed,1806,c.1806–7
98559,AR00643,Untitled,1959,1959
23336,T09154,Bally Hooley Castle and Old Church,"",date not known
19404,P77483,In Horne’s house,1981,1981–2
55906,D28588,"The Leyen Burg, Looking Upstream",1839,1839
51380,D24043,Harbour,1832,1832
15285,T04616,Virginia Water No. 1,1830,1830
101135,P79490,"Anonymous. Studio Shehrazade, Saida, Lebanon, early 1970s. Hashem el Madani",2007,2007
60668,D33497,Bellinzona from the North,1841,1841
6579,P77044,Nick,1977,1977
31598,D04205,Vessels in Calais Harbour,1802,1802
12853,P02501,[no title],1971,1971
40144,D12776,"The Erleper Lei, Erpel and Linz (Left) and Remagen (Right), Looking Upstream from the Road on the West Bank near Oberwinter",1817,1817
43909,D16553,"Palazzo Uguccioni in Piazza della Signoria, Florence",1819,1819
51217,D23880,Town,1829,?1829
42254,D14896,Bungata [Turner],1828,1828–9
48142,D20799,"River Scene, with Figures and Ruined Priory",1827,c.1827
39338,D11969,"Crambe Beck Bridge, on the Road between Malton and York",1816,c.1816–18
46987,D19634,"(1) Distant View of Huy, from the Liège Road; (2) (3) The Meuse near Huy; (4) Distant View of Huy from the Ahin Road",1824,1824
1107,N03364,The Punishment of the Thieves,1824,1824–7
49644,D22306,"Castleton with Peveril Castle, from the North-West",1831,?1831
28315,D00903,Fishermen Lowering Sail; a Three-Master under Sail in the Distance,1796,1796–7
37872,D10496,Four Views of Walton Bridge,1816,c.1816–19
15327,T04658,Tivoli,1830,1830
6705,N00900,"Jane Elizabeth, Countess of Oxford",1797,1797
53933,D26596,"Ardtornish Castle, Sound of Mull",1831,1831
1599,N03065,Lear and Cordelia,1849,1849–54
108852,T13136,A.O.N.B. (Area of Outstanding Natural Beauty),1982,1982–4
62793,D35686,Vessels in the Offing,1845,c.1845
13215,T01367,Trireme,1968,1968
41731,D14368,"The Bridge of Castel Vecchio, Verona",1819,1819
30424,D03028,Kilchurn: View of the Castle from the East,1801,1801
42406,D15049,"The So-Called Temple of Vesta, Tivoli, from the Valle d’Inferno",1819,1819
1366,N01539,Weeding the Pavement,1882,1882
52231,D24894,"Marly-sur-Seine, Looking Downstream to the Machine",1827,?1827–9
25130,T10749,[title not known],"",date not known
52307,D24970,"Harbour, with Fishing Boats Aground",1830,c.1830
21714,P11405,Untitled,1966,1966
64926,D41228,[title not known],1845,1845–6
46714,D19361,Cliffs at Dover,1825,1825
122255,T13591,Side Entrance,2011,2011
49497,D22159,Worcester across the River Severn; a Barge,1831,?1831
24753,T10306,[title not known],"",date not known
5954,P07351,The Boxer,1979,1979
69333,A01203,[title not known],"",date not known
40433,D13065,The Hague [Turner],1817,1817
43775,D16419,"Ruins of the Palace of the Caesars on the Palatine Hill, Rome",1819,1819
49606,D22268,Chester Castle and St Bridget’s Church; the Old Dee Bridge,1831,?1831
62031,D34877,"Mountain Pass with Church, Etc.",1830,c.1830–41
37431,D10053,Figurehead and Three-Quarter Back View of a Man-of-War,1814,1814
14884,N02858,"George IV at the Provost’s Banquet in the Parliament House, Edinburgh",1822,c.1822
40612,D13244,Architectural Details,1817,c.1817–18
90251,T12545,Layout for Raw Materials 7 July 2004,2004,2004
49758,D22420,"Dudley: ?A Quarry and Woods, Probably on Wren’s Nest Hill",1830,1830
95935,AR00342,Plank Piece I-II,1973,1973
5001,N04532,Vulture III,1912,c.1912–3
108916,T13093,Gardeners,1978,1978–9
50804,D23467,"Town, with Shipping",1826,1826
36220,D08835,Weymouth and Portland from the Dorchester Road,1811,1811
110116,T13211,Art For Other People #12,1984,1984
7896,T03650,Boulevard Montparnasse,1904,1904
25094,T10711,[title not known],"",date not known
24556,T09739,[title not known],"",date not known
4145,P06121,Number Seven,1968,1968
3832,N03429,Study for ‘Twelfth Night’,1850,c.1850
16262,N03598,The Second Duchess,1834,before 1866
51675,D24338,At St Cloud,1832,1832
29184,D01779,A Castle Seen above a Rocky Ravine,1798,1798–9
54767,D27434,Cliffs,1832,c.1832
19777,T06049,"Crook of Lune, Looking towards Hornby Castle, engraved by J. Archer",1821,published 1821
75352,P20262,The Tragedy of Hughesovka Bridge,2001,2001
57645,D30389,Schloss Horneck,1844,1844
42392,D15035,"Tivoli seen from the Valley, with the Santuario di Ercole Vincitore and the Piazza dell’Olmo",1819,1819
36442,D09063,List of Proposed Pictures (Inscription by Turner),1812,c.1812–13
7859,N03644,Self-Portrait,"",date not known
8589,N01016,Girl with a Parrot,1670,c.1670
10870,P05481,Landscape,1978,1978–9
32051,D04658,Baden,1802,1802
11241,P04807,[no title],1967,1967
54751,D27416,Female Figure,1832,c.1832
24442,T09012,[title not known],"",date not known
37341,D09963,Inscription by Turner: Notes from Nicholson’s ‘Dictionary of Practical and Theoretical Chemistry’,1813,c.1813
8449,P06332,Tree Jar,1973,1973–4
62314,D35185,"St Goar and Burg Rheinfels, Looking Downstream to Burg Maus",1844,1844
24323,T10231,[title not known] Verso: Head and Shoulders of Figure Wearing Hat,"",date not known
66663,P78503,Untitled,1976,"1976, printed 2000"
63504,D36419,"The Tomb of Plautus, near Tivoli",1794,c.1794–8
49525,D22187,"?Peak District Hills or a Cave, Perhaps Peak Cavern, Castleton; Sketch Map of the Peak District",1831,?1831
44250,D16894,"Mountain Peaks, near the Simplon Pass",1819,1819
54984,D27657,Vignette Study; ?Upper Rhine view,1832,c.1832–9
8624,T04152,Lionel Constable,1854,1854
15139,T04470,Hardraw Fall,1818,1818
8105,P05368,From the Lives of the Saints,1975,1975
59524,D32311,Mountains,1840,1840
6637,T03613,The Dance (The Happy Marriage ?VI: The Country Dance),1745,c.1745
35370,D07981,"Diagram of a Cube in Perspective, after Jean Dubreuil",1809,1809
2494,P01913,Head,1977,1977
22627,T08081,"Hillside with Trees and Ruined Tower, Right","",date not known
96160,P79537,"Monument to the Fallen in the Malvinas + F. Galtieri, Jorge Videla and Lambruschini (Photo: Public Records Office)",1995,"1995–6, 2007"
22451,T08834,"The West End of a Church, in Italy or France","",date not known
28245,D00833,Looking out to Sea from the Shore,1796,1796
11962,P05025,"Mosnac, Dordogne",1968,1968
5613,P04244,[title not known],1972,1972
60778,D33607,"Bridge, with Mountains",1841,c.1841
41855,D14493,"View from the Mola, with S. Maria della Salute and Dogana in the Distance",1819,1819
9805,P02195,"Stonehenge, Variant of Title Page",1973,1973
2221,T03618,Windmills,"",date not known
28460,D01049,"Brothers Water from the North End, with Old Bridge to Right and Hartsop Dodd in Background (Left)",1797,1797
16561,A00769,[title not known],1843,published 1843
64724,D40978,Group of Figures,1820,1820–3
59509,D32295,"Mountains, with Castle, Bridge, Etc.",1840,1840
42198,D14836,Diagram,1828,1828–9
103097,P79727,Untitled 08,2006,2006
33444,D06053,Verses (Inscription by Turner),1807,c.1807–8
11971,P05034,"Corton Church, Suffolk",1971,1971
25840,T11346,[title not known],"",date not known
30216,D02813,Edinburgh from the Water of Leith,1801,1801
52617,D25280,A Tower or Spire in a Landscape (‘Aurora Borealis’),1825,c.1825–38
54934,D27607,"Study for ‘Evening (Datur Hora Quieti)’ , Rogers’s ‘Poems’",1830,c.1830–2
12774,N02860,Mary Nazarene,1857,1857
14818,N01867,Caernarvon Castle,1798,c.1798
71603,P78636,"Amazon, Peru, 1988",1999,1999–2000
53444,D26107,"Neidpath Castle, Peebles, From the North-West",1834,1834
43554,D16198,"?Sketches of a Roman Temple Copied from a Bas-Relief, ?Rome",1819,1819
2486,P01905,A Song,1960,1960
59002,D31782,Mountains,1833,1833
4947,T01434,Wooded Landscape with Country Cart and Figures,1775,"c.1775–80, reprinted 1971"
60683,D33512,View of Town,1841,c.1841
14400,A00893,[title not known],1858,c.1858
28680,D01271,"The Broken Bridge at Llandeilo on the River Tywi, with Dynevor Castle Beyond",1798,1798
50006,D22669,The Deer in Petworth Park,1827,1827
52177,D24840,Louviers: the Church of Notre Dame,1830,c.1830
2885,T04130,Rhyl Sands,1854,c.1854
60056,D32868,River Scenes,1837,c.1837–41
16650,T05086,"Windsor Castle, Berkshire",1831,1831
3797,T05079,"Bridge at Narni,from Hakewill’s ‘Picturesque Tour in Italy’",1819,1819
28670,D01261,"Ludlow Castle from the North West, with the River Teme in the Foreground",1798,1798
24138,T08951,Chepstow Castle,1813,1813–5
40908,D13540,Views of the Firth of Forth around Queensferry,1818,1818
51892,D24555,"The River Seine, from St Catherine’s Hill",1821,1821
14586,T01391,Parallels,1967,1967
19704,T05976,"Martello Tower at Bexhill (Vignette), engraved by W.B. Cooke",1817,published 1817
34120,D06730,Verses (Inscription by Turner),1808,c.1808
3775,P04211,[title not known],1972,1972
59643,D32430,Shipping,1840,1840
38290,D10915,The River Ure towards Aldborough from near Ellenthorpe Hall,1816,1816
20445,T06581,Scientists and Philosophers,1804,c.1804–5
35366,D07977,"The Upper Stages of the Monument, London",1808,c.1808–11
43152,D15796,View Amidst the Lattari Mountains on the Road Between Naples and Salerno,1819,1819
55920,D28602,View up the Mosel to Moselweiss and Güls,1839,1839
21896,T07218,Members of the Carrow Abbey Hunt,1780,1780
41456,D14093,Mountain Scenery in Savoy,1819,1819
50647,D23310,Part of the Facade of Orléans Cathedral,1826,1826
53520,D26183,Galashiels with Gala Hill and Meigal Hill,1834,1834
